ID,CASRN,Name,ChemSpiderID,MolecularFormula,VerticeSet,EdgeSet,NumHydrogenSet,amine,nitrile,imine,sulfide,thiol,halide_F,halide_Cl,halide_Br,halide_I,phosphate,alcohol,carboxylic_acid,acid_halide_F,acid_halide_Cl,acid_halide_Br,ester,anhydride,imide_0,imide_1,amide_0,amide_1,amide_2,isocyanate,aldehyde,ketone,benzene
3628,139-66-2,Phenyl Sulfide,8436,C12H10S,"['C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'S1', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12']","[('C1', 'C2'), ('C1', 'C2'), ('C1', 'C6'), ('C2', 'C3'), ('C3', 'C4'), ('C3', 'C4'), ('C4', 'C5'), ('C4', 'S1'), ('C5', 'C6'), ('C5', 'C6'), ('S1', 'C7'), ('C7', 'C8'), ('C7', 'C8'), ('C7', 'C12'), ('C8', 'C9'), ('C9', 'C10'), ('C9', 'C10'), ('C10', 'C11'), ('C11', 'C12'), ('C11', 'C12')]","[1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
3629,139-70-8,Citronellyl phenylacetate,8437,C18H26O2,"['O1', 'O2', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13', 'C14', 'C15', 'C16', 'C17', 'C18']","[('O1', 'C6'), ('O1', 'C9'), ('O2', 'C9'), ('O2', 'C9'), ('C1', 'C2'), ('C1', 'C3'), ('C1', 'C5'), ('C2', 'C4'), ('C3', 'C6'), ('C4', 'C7'), ('C7', 'C8'), ('C7', 'C8'), ('C8', 'C11'), ('C8', 'C12'), ('C9', 'C10'), ('C10', 'C13'), ('C13', 'C14'), ('C13', 'C14'), ('C13', 'C15'), ('C14', 'C16'), ('C15', 'C17'), ('C15', 'C17'), ('C16', 'C18'), ('C16', 'C18'), ('C17', 'C18')]","[0, 0, 1, 2, 2, 2, 3, 2, 1, 0, 0, 2, 3, 3, 0, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
3630,139-87-7,N-ethyldiethanolamine,8439,C6H15NO2,"['O1', 'C1', 'C2', 'N1', 'C3', 'C4', 'C5', 'C6', 'O2']","[('O1', 'C1'), ('C1', 'C2'), ('C2', 'N1'), ('N1', 'C3'), ('N1', 'C5'), ('C3', 'C4'), ('C5', 'C6'), ('C6', 'O2')]","[1, 2, 2, 0, 2, 3, 2, 2, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
3633,139-90-2,1-[{2-[Bis(2-hydroxypropyl)amino]ethyl}(2-hydroxyethyl)amino]-2-propanol,86316,C13H30N2O4,"['O1', 'O2', 'O3', 'O4', 'N1', 'N2', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13']","[('O1', 'C7'), ('O2', 'C8'), ('O3', 'C9'), ('O4', 'C10'), ('N1', 'C1'), ('N1', 'C3'), ('N1', 'C4'), ('N2', 'C2'), ('N2', 'C5'), ('N2', 'C6'), ('C1', 'C2'), ('C3', 'C7'), ('C4', 'C8'), ('C5', 'C9'), ('C6', 'C10'), ('C7', 'C11'), ('C8', 'C12'), ('C9', 'C13')]","[1, 1, 1, 1, 0, 0, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 3, 3, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
3634,139-92-4,N-(2-Hydroxyethyl)-N-[2-(stearoylamino)ethyl]glycine,60652,C24H48N2O4,"['O1', 'O2', 'O3', 'O4', 'N1', 'N2', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13', 'C14', 'C15', 'C16', 'C17', 'C18', 'C19', 'C20', 'C21', 'C22', 'C23', 'C24']","[('O1', 'C17'), ('O1', 'C17'), ('O2', 'C23'), ('O3', 'C24'), ('O4', 'C24'), ('O4', 'C24'), ('N1', 'C17'), ('N1', 'C18'), ('N2', 'C19'), ('N2', 'C21'), ('N2', 'C22'), ('C1', 'C2'), ('C1', 'C3'), ('C2', 'C4'), ('C3', 'C5'), ('C4', 'C6'), ('C5', 'C7'), ('C6', 'C8'), ('C7', 'C9'), ('C8', 'C10'), ('C9', 'C11'), ('C10', 'C12'), ('C11', 'C13'), ('C12', 'C14'), ('C13', 'C15'), ('C14', 'C16'), ('C15', 'C17'), ('C16', 'C20'), ('C18', 'C19'), ('C21', 'C23'), ('C22', 'C24')]","[0, 1, 1, 0, 1, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 3, 2, 2, 2, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
3635,139-96-8,Triethanolamine lauryl sulfate,8447,C18H41NO7S,"['C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'O1', 'S1', 'O2', 'O3', 'O4', 'C13', 'C14', 'O5', 'N1', 'C15', 'C16', 'O6', 'C17', 'C18', 'O7']","[('C1', 'C2'), ('C2', 'C3'), ('C3', 'C4'), ('C4', 'C5'), ('C5', 'C6'), ('C6', 'C7'), ('C7', 'C8'), ('C8', 'C9'), ('C9', 'C10'), ('C10', 'C11'), ('C11', 'C12'), ('C12', 'O1'), ('O1', 'S1'), ('S1', 'O2'), ('S1', 'O3'), ('S1', 'O3'), ('S1', 'O4'), ('S1', 'O4'), ('C13', 'C14'), ('C13', 'N1'), ('C14', 'O5'), ('N1', 'C15'), ('N1', 'C17'), ('C15', 'C16'), ('C16', 'O6'), ('C17', 'C18'), ('C18', 'O7')]","[3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 0, 0, 2, 2, 1, 0, 2, 2, 1, 2, 2, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
3640,140-04-5,Butyl acetyl ricinoleate,4510404,C24H44O4,"['O1', 'O2', 'O3', 'O4', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13', 'C14', 'C15', 'C16', 'C17', 'C18', 'C19', 'C20', 'C21', 'C22', 'C23', 'C24']","[('C2', 'O1'), ('O1', 'C18'), ('O2', 'C19'), ('O2', 'C20'), ('O3', 'C19'), ('O3', 'C19'), ('O4', 'C18'), ('O4', 'C18'), ('C1', 'C2'), ('C1', 'C3'), ('C2', 'C5'), ('C3', 'C4'), ('C4', 'C9'), ('C5', 'C13'), ('C6', 'C7'), ('C6', 'C8'), ('C7', 'C10'), ('C8', 'C11'), ('C9', 'C14'), ('C10', 'C12'), ('C11', 'C15'), ('C12', 'C16'), ('C13', 'C15'), ('C13', 'C15'), ('C14', 'C17'), ('C16', 'C19'), ('C18', 'C21'), ('C20', 'C22'), ('C22', 'C23'), ('C23', 'C24')]","[0, 0, 0, 0, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 3, 0, 0, 2, 3, 2, 2, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
3641,140-07-8,THEED,60653,C10H24N2O4,"['O1', 'O2', 'O3', 'O4', 'N1', 'N2', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10']","[('O1', 'C7'), ('O2', 'C8'), ('O3', 'C9'), ('O4', 'C10'), ('N1', 'C1'), ('N1', 'C3'), ('N1', 'C4'), ('N2', 'C2'), ('N2', 'C5'), ('N2', 'C6'), ('C1', 'C2'), ('C3', 'C7'), ('C4', 'C8'), ('C5', 'C9'), ('C6', 'C10')]","[1, 1, 1, 1, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,
3642,140-08-9,Tris(2-chloroethyl)phosphite,8453,C6H12Cl3O3P,"['Cl1', 'Cl2', 'Cl3', 'P1', 'O1', 'O2', 'O3', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6']","[('Cl1', 'C4'), ('Cl2', 'C5'), ('Cl3', 'C6'), ('P1', 'O1'), ('P1', 'O2'), ('P1', 'O3'), ('O1', 'C1'), ('O2', 'C2'), ('O3', 'C3'), ('C1', 'C4'), ('C2', 'C5'), ('C3', 'C6')]","[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,
3644,140-11-4,Benzyl acetate,13850405,C9H10O2,"['C1', 'C2', 'O1', 'O2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9']","[('C1', 'C2'), ('C2', 'O1'), ('C2', 'O1'), ('C2', 'O2'), ('O2', 'C3'), ('C3', 'C4'), ('C4', 'C5'), ('C4', 'C5'), ('C4', 'C9'), ('C5', 'C6'), ('C6', 'C7'), ('C6', 'C7'), ('C7', 'C8'), ('C8', 'C9'), ('C8', 'C9')]","[3, 0, 0, 0, 2, 0, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
3645,140-18-1,Benzyl chloroacetate,8456,C9H9ClO2,"['Cl1', 'C1', 'C2', 'O1', 'O2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9']","[('Cl1', 'C1'), ('C1', 'C2'), ('C2', 'O1'), ('C2', 'O1'), ('C2', 'O2'), ('O2', 'C3'), ('C3', 'C4'), ('C4', 'C5'), ('C4', 'C9'), ('C4', 'C9'), ('C5', 'C6'), ('C5', 'C6'), ('C6', 'C7'), ('C7', 'C8'), ('C7', 'C8'), ('C8', 'C9')]","[0, 2, 0, 0, 0, 2, 0, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
3646,140-22-7,"1,5-Diphenylcarbazide",8459,C13H14N4O,"['N1', 'N2', 'C1', 'C2', 'C3', 'N3', 'N4', 'C4', 'C5', 'O1', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13']","[('N1', 'C1'), ('N1', 'N4'), ('N2', 'C1'), ('N2', 'N3'), ('C1', 'O1'), ('C1', 'O1'), ('C2', 'C3'), ('C2', 'C3'), ('C2', 'C6'), ('C3', 'N3'), ('C3', 'C9'), ('N4', 'C4'), ('C4', 'C5'), ('C4', 'C5'), ('C4', 'C10'), ('C5', 'C13'), ('C6', 'C7'), ('C6', 'C7'), ('C7', 'C8'), ('C8', 'C9'), ('C8', 'C9'), ('C10', 'C11'), ('C10', 'C11'), ('C11', 'C12'), ('C12', 'C13'), ('C12', 'C13')]","[1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
3647,140-24-9,Dibenzyl sebacate,8460,C24H30O4,"['O1', 'O2', 'O3', 'O4', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13', 'C14', 'C15', 'C16', 'C17', 'C18', 'C19', 'C20', 'C21', 'C22', 'C23', 'C24']","[('O1', 'C9'), ('O1', 'C11'), ('O2', 'C10'), ('O2', 'C12'), ('O3', 'C9'), ('O3', 'C9'), ('O4', 'C10'), ('O4', 'C10'), ('C1', 'C2'), ('C1', 'C3'), ('C2', 'C4'), ('C3', 'C5'), ('C4', 'C6'), ('C5', 'C7'), ('C6', 'C8'), ('C7', 'C9'), ('C8', 'C10'), ('C11', 'C13'), ('C12', 'C14'), ('C13', 'C15'), ('C13', 'C15'), ('C13', 'C17'), ('C14', 'C16'), ('C14', 'C16'), ('C14', 'C18'), ('C15', 'C19'), ('C16', 'C20'), ('C17', 'C21'), ('C17', 'C21'), ('C18', 'C22'), ('C18', 'C22'), ('C19', 'C23'), ('C19', 'C23'), ('C20', 'C24'), ('C20', 'C24'), ('C21', 'C23'), ('C22', 'C24')]","[0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
3648,140-25-0,Benzyl laurate,8461,C19H30O2,"['O1', 'O2', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13', 'C14', 'C15', 'C16', 'C17', 'C18', 'C19']","[('O1', 'C12'), ('O1', 'C13'), ('O2', 'C12'), ('O2', 'C12'), ('C1', 'C2'), ('C1', 'C3'), ('C2', 'C4'), ('C3', 'C5'), ('C4', 'C6'), ('C5', 'C7'), ('C6', 'C8'), ('C7', 'C9'), ('C8', 'C10'), ('C9', 'C11'), ('C10', 'C12'), ('C13', 'C14'), ('C14', 'C15'), ('C14', 'C15'), ('C14', 'C16'), ('C15', 'C17'), ('C16', 'C18'), ('C16', 'C18'), ('C17', 'C19'), ('C17', 'C19'), ('C18', 'C19')]","[0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 0, 2, 0, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
3649,140-26-1,Phenethyl isovalerate,8462,C13H18O2,"['O1', 'O2', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13']","[('O1', 'C6'), ('O1', 'C7'), ('O2', 'C6'), ('O2', 'C6'), ('C1', 'C2'), ('C1', 'C3'), ('C1', 'C4'), ('C2', 'C6'), ('C5', 'C7'), ('C5', 'C8'), ('C8', 'C9'), ('C8', 'C9'), ('C8', 'C10'), ('C9', 'C11'), ('C10', 'C12'), ('C10', 'C12'), ('C11', 'C13'), ('C11', 'C13'), ('C12', 'C13')]","[0, 0, 1, 2, 3, 3, 2, 0, 2, 0, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
3651,140-28-3,DBED,8463,C16H20N2,"['N1', 'N2', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13', 'C14', 'C15', 'C16']","[('N1', 'C3'), ('N1', 'C5'), ('N2', 'C6'), ('N2', 'C4'), ('C1', 'C3'), ('C1', 'C7'), ('C1', 'C9'), ('C1', 'C9'), ('C2', 'C4'), ('C2', 'C8'), ('C2', 'C8'), ('C2', 'C10'), ('C5', 'C6'), ('C7', 'C12'), ('C7', 'C12'), ('C8', 'C14'), ('C9', 'C11'), ('C10', 'C13'), ('C10', 'C13'), ('C11', 'C16'), ('C11', 'C16'), ('C12', 'C16'), ('C13', 'C15'), ('C14', 'C15'), ('C14', 'C15')]","[1, 1, 0, 0, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
3652,140-29-4,Benzyl cyanide,13839308,C8H7N,"['C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'N1']","[('C1', 'C2'), ('C1', 'C2'), ('C1', 'C6'), ('C2', 'C3'), ('C3', 'C4'), ('C3', 'C4'), ('C4', 'C5'), ('C4', 'C7'), ('C5', 'C6'), ('C5', 'C6'), ('C7', 'C8'), ('C8', 'N1'), ('C8', 'N1'), ('C8', 'N1')]","[1, 1, 1, 0, 1, 1, 2, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
3653,140-31-8,N-Aminoethylpiperazine,8465,C6H15N3,"['C1', 'C2', 'N1', 'C3', 'C4', 'N2', 'C5', 'C6', 'N3']","[('C1', 'C2'), ('C1', 'N3'), ('C2', 'N1'), ('N1', 'C3'), ('N1', 'C6'), ('C3', 'C4'), ('C4', 'N2'), ('N2', 'C5'), ('C5', 'C6')]","[2, 2, 0, 2, 2, 1, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,
3654,140-39-6,p-Tolyl Acetate,21106001,C9H10O2,"['O1', 'O2', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9']","[('O1', 'C1'), ('O1', 'C7'), ('O2', 'C7'), ('O2', 'C7'), ('C1', 'C2'), ('C1', 'C2'), ('C1', 'C3'), ('C2', 'C5'), ('C3', 'C6'), ('C3', 'C6'), ('C4', 'C5'), ('C4', 'C5'), ('C4', 'C6'), ('C4', 'C8'), ('C7', 'C9')]","[0, 0, 0, 1, 1, 0, 1, 1, 0, 3, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
3656,140-50-1,"1,4-Diacetamidobenzene",60655,C10H12N2O2,"['O1', 'O2', 'N1', 'N2', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10']","[('O1', 'C7'), ('O1', 'C7'), ('O2', 'C8'), ('O2', 'C8'), ('N1', 'C1'), ('N1', 'C7'), ('N2', 'C2'), ('N2', 'C8'), ('C1', 'C3'), ('C1', 'C3'), ('C1', 'C5'), ('C2', 'C4'), ('C2', 'C4'), ('C2', 'C6'), ('C3', 'C4'), ('C5', 'C6'), ('C5', 'C6'), ('C7', 'C9'), ('C8', 'C10')]","[0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 3, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
3657,140-53-4,4-Chlorobenzyl cyanide,211145,C8H6ClN,"['N1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'Cl1']","[('N1', 'C1'), ('N1', 'C1'), ('N1', 'C1'), ('C1', 'C2'), ('C2', 'C3'), ('C3', 'C4'), ('C3', 'C8'), ('C3', 'C8'), ('C4', 'C5'), ('C4', 'C5'), ('C5', 'C6'), ('C6', 'C7'), ('C6', 'C7'), ('C6', 'Cl1'), ('C7', 'C8')]","[0, 0, 2, 0, 1, 1, 0, 1, 1, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
3658,140-60-3,p-Decylbenzenesulfonic acid,8481,C16H26O3S,"['S1', 'O1', 'O2', 'O3', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13', 'C14', 'C15', 'C16']","[('S1', 'O1'), ('S1', 'O2'), ('S1', 'O2'), ('S1', 'O3'), ('S1', 'O3'), ('S1', 'C14'), ('C1', 'C2'), ('C1', 'C3'), ('C2', 'C4'), ('C3', 'C5'), ('C4', 'C6'), ('C5', 'C7'), ('C6', 'C8'), ('C7', 'C9'), ('C8', 'C10'), ('C9', 'C11'), ('C10', 'C12'), ('C10', 'C12'), ('C10', 'C13'), ('C12', 'C15'), ('C13', 'C16'), ('C13', 'C16'), ('C14', 'C15'), ('C14', 'C15'), ('C14', 'C16')]","[0, 1, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 1, 1, 0, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
3659,140-66-9,4-tert-octylphenol,8483,C14H22O,"['O1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13', 'C14']","[('O1', 'C7'), ('C1', 'C2'), ('C1', 'C3'), ('C1', 'C8'), ('C1', 'C9'), ('C2', 'C5'), ('C2', 'C5'), ('C2', 'C6'), ('C3', 'C4'), ('C4', 'C12'), ('C4', 'C13'), ('C4', 'C14'), ('C5', 'C10'), ('C6', 'C11'), ('C6', 'C11'), ('C7', 'C10'), ('C7', 'C10'), ('C7', 'C11')]","[1, 0, 0, 2, 0, 1, 1, 0, 3, 3, 1, 1, 3, 3, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
3660,140-67-0,Estragole,13850247,C10H12O,"['C1', 'O1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10']","[('C1', 'O1'), ('O1', 'C2'), ('C2', 'C3'), ('C2', 'C10'), ('C2', 'C10'), ('C3', 'C4'), ('C3', 'C4'), ('C4', 'C5'), ('C5', 'C6'), ('C5', 'C9'), ('C5', 'C9'), ('C6', 'C7'), ('C7', 'C8'), ('C7', 'C8'), ('C9', 'C10')]","[3, 0, 0, 1, 1, 0, 2, 1, 2, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
3663,140-75-0,p-Fluorobenzyl amine,60657,C7H8FN,"['C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'N1', 'F1']","[('C1', 'C2'), ('C1', 'C2'), ('C1', 'C6'), ('C2', 'C3'), ('C3', 'C4'), ('C3', 'C4'), ('C3', 'F1'), ('C4', 'C5'), ('C5', 'C6'), ('C5', 'C6'), ('C6', 'C7'), ('C7', 'N1')]","[1, 1, 0, 1, 1, 0, 2, 2, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
3664,140-76-1,2-Methyl-5-vinylpyridine,8486,C8H9N,"['N1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8']","[('N1', 'C3'), ('N1', 'C4'), ('N1', 'C4'), ('C1', 'C5'), ('C1', 'C2'), ('C1', 'C2'), ('C3', 'C6'), ('C3', 'C6'), ('C3', 'C8'), ('C4', 'C5'), ('C5', 'C7'), ('C5', 'C7'), ('C6', 'C7')]","[0, 1, 2, 0, 1, 0, 1, 1, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
3665,140-77-2,Cypionic acid,8487,C8H14O2,"['O1', 'C1', 'O2', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8']","[('O1', 'C1'), ('C1', 'O2'), ('C1', 'O2'), ('C1', 'C2'), ('C2', 'C3'), ('C3', 'C4'), ('C4', 'C5'), ('C4', 'C8'), ('C5', 'C6'), ('C6', 'C7'), ('C7', 'C8')]","[1, 0, 0, 2, 2, 1, 2, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,
3666,140-79-4,"1,4-Dinitrosopiperazine",8488,C4H8N4O2,"['O1', 'O2', 'N1', 'N2', 'N3', 'N4', 'C1', 'C2', 'C3', 'C4']","[('O1', 'N3'), ('O1', 'N3'), ('O2', 'N4'), ('O2', 'N4'), ('N1', 'N3'), ('N1', 'C1'), ('N1', 'C2'), ('N2', 'N4'), ('N2', 'C3'), ('N2', 'C4'), ('C1', 'C3'), ('C2', 'C4')]","[0, 0, 0, 0, 0, 0, 2, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,
3667,140-80-7,Novoldiamine,71286,C9H22N2,"['C1', 'C2', 'N1', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'N2']","[('C1', 'C2'), ('C2', 'N1'), ('N1', 'C3'), ('C3', 'C4'), ('N1', 'C5'), ('C5', 'C6'), ('C6', 'C7'), ('C7', 'C8'), ('C8', 'C9'), ('C8', 'N2')]","[3, 2, 0, 2, 3, 2, 2, 2, 1, 3, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,
3668,140-82-9,2-(a-diethylaminoethoxy)ethanol,60658,C8H19NO2,"['O1', 'C1', 'C2', 'O2', 'C3', 'C4', 'N1', 'C5', 'C6', 'C7', 'C8']","[('O1', 'C1'), ('C1', 'C2'), ('C2', 'O2'), ('O2', 'C3'), ('C3', 'C4'), ('C4', 'N1'), ('N1', 'C5'), ('N1', 'C7'), ('C5', 'C6'), ('C7', 'C8')]","[1, 2, 2, 0, 2, 2, 0, 2, 3, 2, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
3669,140-88-5,Ethyl acrylate,8490,C5H8O2,"['C1', 'C2', 'C3', 'O1', 'O2', 'C4', 'C5']","[('C1', 'C2'), ('C1', 'C2'), ('C2', 'C3'), ('C3', 'O1'), ('C3', 'O1'), ('C3', 'O2'), ('O2', 'C4'), ('C4', 'C5')]","[2, 1, 0, 0, 0, 2, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
3672,140-92-1,Proxan potassium,8494,C4H7KOS2,"['K1', 'S1', 'S2', 'O1', 'C1', 'C2', 'C3', 'C4']","[('S1', 'C4'), ('S2', 'C4'), ('S2', 'C4'), ('O1', 'C1'), ('O1', 'C4'), ('C1', 'C2'), ('C1', 'C3')]","[1, 1, 0, 0, 1, 3, 3, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
3674,140-95-4,DMU,8496,C3H8N2O3,"['C1', 'N1', 'C2', 'N2', 'C3', 'O1', 'O2', 'O3']","[('C1', 'N1'), ('C1', 'O3'), ('N1', 'C2'), ('N1', 'C2'), ('C2', 'N2'), ('C2', 'O2'), ('N2', 'C3'), ('C3', 'O1')]","[2, 0, 0, 1, 2, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
3678,141-02-6,2-Ethylhexyl fumarate,4521171,C20H36O4,"['O1', 'O2', 'O3', 'O4', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13', 'C14', 'C15', 'C16', 'C17', 'C18', 'C19', 'C20']","[('O1', 'C9'), ('O1', 'C17'), ('O2', 'C10'), ('O2', 'C18'), ('O3', 'C17'), ('O3', 'C17'), ('O4', 'C18'), ('O4', 'C18'), ('C1', 'C3'), ('C1', 'C5'), ('C1', 'C9'), ('C2', 'C4'), ('C2', 'C6'), ('C2', 'C10'), ('C3', 'C7'), ('C4', 'C8'), ('C5', 'C13'), ('C6', 'C14'), ('C7', 'C11'), ('C8', 'C12'), ('C11', 'C15'), ('C12', 'C16'), ('C17', 'C19'), ('C18', 'C20'), ('C19', 'C20'), ('C19', 'C20')]","[0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 0, 0, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
3679,141-03-7,tabutrex,13865454,C12H22O4,"['O1', 'O2', 'O3', 'O4', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12']","[('O1', 'C1'), ('O1', 'C5'), ('O2', 'C2'), ('O2', 'C6'), ('O3', 'C1'), ('O3', 'C1'), ('O4', 'C2'), ('O4', 'C2'), ('C1', 'C3'), ('C2', 'C4'), ('C3', 'C4'), ('C5', 'C7'), ('C6', 'C8'), ('C7', 'C9'), ('C8', 'C10'), ('C9', 'C11'), ('C10', 'C12')]","[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
3680,141-04-8,Diisobutyl adipate,8499,C14H26O4,"['C1', 'C2', 'C3', 'C4', 'O1', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'O2', 'O3', 'C11', 'C12', 'C13', 'C14', 'O4']","[('C1', 'C2'), ('C2', 'C3'), ('C2', 'C4'), ('C4', 'O1'), ('O1', 'C5'), ('C5', 'C6'), ('C5', 'O4'), ('C5', 'O4'), ('C6', 'C7'), ('C7', 'C8'), ('C8', 'C9'), ('C9', 'C10'), ('C10', 'O2'), ('C10', 'O2'), ('C10', 'O3'), ('O3', 'C11'), ('C11', 'C12'), ('C12', 'C13'), ('C12', 'C14')]","[3, 1, 3, 2, 0, 0, 2, 2, 2, 2, 0, 0, 0, 2, 1, 3, 3, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
3682,141-07-1,"1,3-DIMETHOXYMETHYLUREA",8500,C5H12N2O3,"['C1', 'O1', 'C2', 'N1', 'C3', 'O2', 'N2', 'C4', 'O3', 'C5']","[('C1', 'O1'), ('O1', 'C2'), ('C2', 'N1'), ('N1', 'C3'), ('C3', 'O2'), ('C3', 'O2'), ('C3', 'N2'), ('N2', 'C4'), ('C4', 'O3'), ('O3', 'C5')]","[3, 0, 2, 1, 0, 0, 1, 2, 0, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
